"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"TMEscoreB_CIR","ENSG00000011465.18","protein_coding","DCN",NA,1634
"TMEscoreB_CIR","ENSG00000250722.6","protein_coding","SELENOP",NA,6414
"TMEscoreB_CIR","ENSG00000107796.13","protein_coding","ACTA2",NA,59
"TMEscoreB_CIR","ENSG00000152583.13","protein_coding","SPARCL1",NA,8404
"TMEscoreB_CIR","ENSG00000166681.14","protein_coding","BEX3",NA,27018
"TMEscoreB_CIR","ENSG00000065534.20","protein_coding","MYLK",NA,4638
"TMEscoreB_CIR","ENSG00000187134.14","protein_coding","AKR1C1",NA,1645
"TMEscoreB_CIR","ENSG00000035862.12","protein_coding","TIMP2",NA,7077
"TMEscoreB_CIR","ENSG00000182534.14","protein_coding","MXRA7",NA,439921
"TMEscoreB_CIR","ENSG00000187479.8","protein_coding","C11orf96",NA,387763
"TMEscoreB_CIR","ENSG00000105974.13","protein_coding","CAV1",NA,857
"TMEscoreB_CIR","ENSG00000134853.12","protein_coding","PDGFRA",NA,5156
"TMEscoreB_CIR","ENSG00000022267.19","protein_coding","FHL1",NA,2273
"TMEscoreB_CIR","ENSG00000111341.10","protein_coding","MGP",NA,4256
"TMEscoreB_CIR","ENSG00000255302.5","protein_coding","EID1",NA,23741
"TMEscoreB_CIR",NA,NA,"LOC101930400",NA,NA
"TMEscoreB_CIR","ENSG00000151914.22","protein_coding","DST",NA,667
"TMEscoreB_CIR","ENSG00000166923.12","protein_coding","GREM1",NA,26585
"TMEscoreB_CIR","ENSG00000073712.15","protein_coding","FERMT2",NA,10979
"TMEscoreB_CIR","ENSG00000041982.16","protein_coding","TNC",NA,3371
"TMEscoreB_CIR","ENSG00000071967.12","protein_coding","CYBRD1",NA,79901
"TMEscoreB_CIR","ENSG00000049323.16","protein_coding","LTBP1",NA,4052
"TMEscoreB_CIR","ENSG00000163017.14","protein_coding","ACTG2",NA,72
"TMEscoreB_CIR","ENSG00000147027.4","protein_coding","TMEM47",NA,83604
"TMEscoreB_CIR","ENSG00000135919.14","protein_coding","SERPINE2",NA,5270
"TMEscoreB_CIR","ENSG00000163297.18","protein_coding","ANTXR2",NA,118429
"TMEscoreB_CIR","ENSG00000127920.6","protein_coding","GNG11",NA,2791
"TMEscoreB_CIR","ENSG00000149591.17","protein_coding","TAGLN",NA,6876
"TMEscoreB_CIR","ENSG00000170899.11","protein_coding","GSTA4",NA,2941
"TMEscoreB_CIR","ENSG00000168734.14","protein_coding","PKIG",NA,11142
"TMEscoreB_CIR","ENSG00000189221.11","protein_coding","MAOA",NA,4128
