"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"TIP_Priming_and_activation_2","ENSG00000163599.18","protein_coding","CTLA4",NA,1493
"TIP_Priming_and_activation_2","ENSG00000188389.11","protein_coding","PDCD1",NA,5133
"TIP_Priming_and_activation_2","ENSG00000197646.8","protein_coding","PDCD1LG2",NA,80380
"TIP_Priming_and_activation_2","ENSG00000120217.14","protein_coding","CD274",NA,29126
"TIP_Priming_and_activation_2","ENSG00000117281.16","protein_coding","CD160",NA,11126
"TIP_Priming_and_activation_2","ENSG00000157873.18","protein_coding","TNFRSF14",NA,8764
"TIP_Priming_and_activation_2","ENSG00000186265.10","protein_coding","BTLA",NA,151888
"TIP_Priming_and_activation_2","ENSG00000107738.20","protein_coding","VSIR",NA,64115
"TIP_Priming_and_activation_2","ENSG00000167613.16","protein_coding","LAIR1",NA,3903
"TIP_Priming_and_activation_2","ENSG00000113249.13","protein_coding","HAVCR1",NA,26762
"TIP_Priming_and_activation_2","ENSG00000135077.10","protein_coding","HAVCR2",NA,84868
"TIP_Priming_and_activation_2","ENSG00000168961.17","protein_coding","LGALS9",NA,3965
"TIP_Priming_and_activation_2","ENSG00000145850.9","protein_coding","TIMD4",NA,91937
"TIP_Priming_and_activation_2","ENSG00000122223.13","protein_coding","CD244",NA,51744
"TIP_Priming_and_activation_2","ENSG00000117091.10","protein_coding","CD48",NA,962
"TIP_Priming_and_activation_2","ENSG00000181847.12","protein_coding","TIGIT",NA,201633
"TIP_Priming_and_activation_2","ENSG00000177707.11","protein_coding","NECTIN3",NA,25945
"TIP_Priming_and_activation_2","ENSG00000089692.9","protein_coding","LAG3",NA,3902
"TIP_Priming_and_activation_2","ENSG00000109471.5","protein_coding","IL2",NA,3558
"TIP_Priming_and_activation_2","ENSG00000168811.7","protein_coding","IL12A",NA,3592
"TIP_Priming_and_activation_2","ENSG00000113302.6","protein_coding","IL12B",NA,3593
