"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000167286.11","protein_coding","CD3D",NA,915
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000131203.13","protein_coding","IDO1",NA,3620
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000179583.21","protein_coding","CIITA",NA,4261
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000198851.10","protein_coding","CD3E",NA,916
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000271503.6","protein_coding","CCL5",NA,6352
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000113088.6","protein_coding","GZMK",NA,3003
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000169245.6","protein_coding","CXCL10",NA,3627
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000115415.20","protein_coding","STAT1",NA,6772
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000100453.14","protein_coding","GZMB",NA,3002
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000147168.14","protein_coding","IL2RG",NA,3561
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000105374.10","protein_coding","NKG7",NA,4818
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000204592.9","protein_coding","HLA-E",NA,3133
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000172215.6","protein_coding","CXCR6",NA,10663
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000089692.9","protein_coding","LAG3",NA,3902
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000164691.18","protein_coding","TAGAP",NA,117289
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000116824.5","protein_coding","CD2",NA,914
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000204287.14","protein_coding","HLA-DRA",NA,3122
"T_cell_inflamed_GEP_Ayers_et_al","ENSG00000156234.8","protein_coding","CXCL13",NA,10563
