"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"MDSC_Peng_et_al","ENSG00000123496.8","protein_coding","IL13RA2",NA,3598
"MDSC_Peng_et_al","ENSG00000135919.14","protein_coding","SERPINE2",NA,5270
"MDSC_Peng_et_al","ENSG00000268940.6","protein_coding","CT45A1",NA,541466
"MDSC_Peng_et_al","ENSG00000147381.12","protein_coding","MAGEA4",NA,4103
"MDSC_Peng_et_al","ENSG00000221867.9","protein_coding","MAGEA3",NA,4102
"MDSC_Peng_et_al","ENSG00000181617.6","protein_coding","FDCSP",NA,260436
"MDSC_Peng_et_al","ENSG00000204382.12","protein_coding","XAGE1B",NA,653067
"MDSC_Peng_et_al","ENSG00000146674.16","protein_coding","IGFBP3",NA,3486
"MDSC_Peng_et_al","ENSG00000125845.7","protein_coding","BMP2",NA,650
"MDSC_Peng_et_al","ENSG00000148346.12","protein_coding","LCN2",NA,3934
"MDSC_Peng_et_al","ENSG00000179826.8","protein_coding","MRGPRX3",NA,117195
"MDSC_Peng_et_al","ENSG00000171848.16","protein_coding","RRM2",NA,6241
"MDSC_Peng_et_al","ENSG00000092758.18","protein_coding","COL9A3",NA,1299
"MDSC_Peng_et_al","ENSG00000175063.17","protein_coding","UBE2C",NA,11065
"MDSC_Peng_et_al","ENSG00000125968.9","protein_coding","ID1",NA,3397
"MDSC_Peng_et_al","ENSG00000166681.14","protein_coding","BEX3",NA,27018
"MDSC_Peng_et_al","ENSG00000164932.13","protein_coding","CTHRC1",NA,115908
"MDSC_Peng_et_al","ENSG00000131016.17","protein_coding","AKAP12",NA,9590
"MDSC_Peng_et_al","ENSG00000018408.15","protein_coding","WWTR1",NA,25937
"MDSC_Peng_et_al","ENSG00000152377.14","protein_coding","SPOCK1",NA,6695
"MDSC_Peng_et_al","ENSG00000111057.11","protein_coding","KRT18",NA,3875
"MDSC_Peng_et_al","ENSG00000228836.8","protein_coding","CT45A5",NA,441521
"MDSC_Peng_et_al","ENSG00000041982.16","protein_coding","TNC",NA,3371
"MDSC_Peng_et_al","ENSG00000227234.2","protein_coding","SPANXB1",NA,728695
"MDSC_Peng_et_al","ENSG00000057019.16","protein_coding","DCBLD2",NA,131566
"MDSC_Peng_et_al","ENSG00000134057.15","protein_coding","CCNB1",NA,891
"MDSC_Peng_et_al","ENSG00000104332.12","protein_coding","SFRP1",NA,6422
"MDSC_Peng_et_al",NA,NA,"OVOS2",NA,NA
"MDSC_Peng_et_al","ENSG00000170961.7","protein_coding","HAS2",NA,3037
"MDSC_Peng_et_al","ENSG00000107984.10","protein_coding","DKK1",NA,22943
"MDSC_Peng_et_al","ENSG00000046774.10","protein_coding","MAGEC2",NA,51438
"MDSC_Peng_et_al","ENSG00000188643.11","protein_coding","S100A16",NA,140576
"MDSC_Peng_et_al","ENSG00000158639.13","protein_coding","PAGE5",NA,90737
"MDSC_Peng_et_al","ENSG00000185686.18","protein_coding","PRAME",NA,23532
"MDSC_Peng_et_al","ENSG00000185479.6","protein_coding","KRT6B",NA,3854
"MDSC_Peng_et_al","ENSG00000083857.15","protein_coding","FAT1",NA,2195
"MDSC_Peng_et_al","ENSG00000179750.16","protein_coding","APOBEC3B",NA,9582
"MDSC_Peng_et_al","ENSG00000164171.11","protein_coding","ITGA2",NA,3673
"MDSC_Peng_et_al","ENSG00000124225.16","protein_coding","PMEPA1",NA,56937
"MDSC_Peng_et_al","ENSG00000169908.12","protein_coding","TM4SF1",NA,4071
"MDSC_Peng_et_al","ENSG00000268606.6","protein_coding","MAGEA2",NA,4101
"MDSC_Peng_et_al","ENSG00000196136.18","protein_coding","SERPINA3",NA,12
"MDSC_Peng_et_al","ENSG00000075643.6","protein_coding","MOCOS",NA,55034
"MDSC_Peng_et_al","ENSG00000258947.8","protein_coding","TUBB3",NA,10381
"MDSC_Peng_et_al","ENSG00000132429.10","protein_coding","POPDC3",NA,64208
"MDSC_Peng_et_al","ENSG00000189171.15","protein_coding","S100A13",NA,6284
"MDSC_Peng_et_al","ENSG00000066279.19","protein_coding","ASPM",NA,259266
"MDSC_Peng_et_al","ENSG00000170627.11","protein_coding","GTSF1",NA,121355
"MDSC_Peng_et_al","ENSG00000137693.14","protein_coding","YAP1",NA,10413
"MDSC_Peng_et_al","ENSG00000117519.16","protein_coding","CNN3",NA,1266
