"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"Cell_cycle","ENSG00000123374.11","protein_coding","CDK2",NA,1017
"Cell_cycle","ENSG00000135446.17","protein_coding","CDK4",NA,1019
"Cell_cycle","ENSG00000105810.10","protein_coding","CDK6",NA,1021
"Cell_cycle","ENSG00000134058.12","protein_coding","CDK7",NA,1022
"Cell_cycle","ENSG00000124762.14","protein_coding","CDKN1A",NA,1026
"Cell_cycle","ENSG00000111276.12","protein_coding","CDKN1B",NA,1027
"Cell_cycle","ENSG00000118007.13","protein_coding","STAG1",NA,10274
"Cell_cycle","ENSG00000129757.15","protein_coding","CDKN1C",NA,1028
"Cell_cycle","ENSG00000147889.18","protein_coding","CDKN2A",NA,1029
"Cell_cycle","ENSG00000147883.12","protein_coding","CDKN2B",NA,1030
"Cell_cycle","ENSG00000123080.12","protein_coding","CDKN2C",NA,1031
"Cell_cycle","ENSG00000129355.7","protein_coding","CDKN2D",NA,1032
"Cell_cycle","ENSG00000164162.14","protein_coding","ANAPC10",NA,10393
"Cell_cycle","ENSG00000116670.15","protein_coding","MAD2L2",NA,10459
"Cell_cycle","ENSG00000101972.20","protein_coding","STAG2",NA,10735
"Cell_cycle","ENSG00000250254.2","protein_coding","PTTG2",NA,10744
"Cell_cycle","ENSG00000130222.11","protein_coding","GADD45G",NA,10912
"Cell_cycle","ENSG00000006634.8","protein_coding","DBF4",NA,10926
"Cell_cycle","ENSG00000134308.14","protein_coding","YWHAQ",NA,10971
"Cell_cycle","ENSG00000149554.14","protein_coding","CHEK1",NA,1111
"Cell_cycle","ENSG00000183765.23","protein_coding","CHEK2",NA,11200
"Cell_cycle","ENSG00000005339.15","protein_coding","CREBBP",NA,1387
"Cell_cycle","ENSG00000116717.13","protein_coding","GADD45A",NA,1647
"Cell_cycle","ENSG00000101412.13","protein_coding","E2F1",NA,1869
"Cell_cycle","ENSG00000007968.7","protein_coding","E2F2",NA,1870
"Cell_cycle","ENSG00000112242.16","protein_coding","E2F3",NA,1871
"Cell_cycle","ENSG00000205250.9","protein_coding","E2F4",NA,1874
"Cell_cycle","ENSG00000133740.11","protein_coding","E2F5",NA,1875
"Cell_cycle","ENSG00000100393.14","protein_coding","EP300",NA,2033
"Cell_cycle","ENSG00000091651.9","protein_coding","ORC6",NA,23594
"Cell_cycle","ENSG00000135336.16","protein_coding","ORC3",NA,23595
"Cell_cycle","ENSG00000176386.9","protein_coding","CDC26",NA,246184
"Cell_cycle","ENSG00000097007.19","protein_coding","ABL1",NA,25
"Cell_cycle","ENSG00000129055.13","protein_coding","ANAPC13",NA,25847
"Cell_cycle","ENSG00000077935.17","protein_coding","SMC1B",NA,27127
"Cell_cycle","ENSG00000175793.12","protein_coding","SFN",NA,2810
"Cell_cycle","ENSG00000082701.17","protein_coding","GSK3B",NA,2932
"Cell_cycle","ENSG00000176248.9","protein_coding","ANAPC2",NA,29882
"Cell_cycle","ENSG00000053900.11","protein_coding","ANAPC4",NA,29945
"Cell_cycle","ENSG00000116478.12","protein_coding","HDAC1",NA,3065
"Cell_cycle","ENSG00000196591.12","protein_coding","HDAC2",NA,3066
"Cell_cycle","ENSG00000164109.14","protein_coding","MAD2L1",NA,4085
"Cell_cycle","ENSG00000175387.16","protein_coding","SMAD2",NA,4087
"Cell_cycle","ENSG00000166949.17","protein_coding","SMAD3",NA,4088
"Cell_cycle","ENSG00000141646.15","protein_coding","SMAD4",NA,4089
"Cell_cycle","ENSG00000073111.14","protein_coding","MCM2",NA,4171
"Cell_cycle","ENSG00000112118.20","protein_coding","MCM3",NA,4172
"Cell_cycle","ENSG00000104738.18","protein_coding","MCM4",NA,4173
"Cell_cycle","ENSG00000100297.16","protein_coding","MCM5",NA,4174
"Cell_cycle","ENSG00000076003.5","protein_coding","MCM6",NA,4175
