signature_name,gene_id,gene_type,gene_name,weight
IMS_Cui,ENSG00000078098.15,protein_coding,FAP,1
IMS_Cui,ENSG00000113721.14,protein_coding,PDGFRB,1
IMS_Cui,ENSG00000177575.13,protein_coding,CD163,1
IMS_Cui,ENSG00000088827.13,protein_coding,SIGLEC1,1
IMS_Cui,ENSG00000136634.7,protein_coding,IL10,1
IMS_Cui,ENSG00000108691.10,protein_coding,CCL2,1
IMS_Cui,ENSG00000108700.5,protein_coding,CCL8,1
IMS_Cui,ENSG00000181374.8,protein_coding,CCL13,1
IMS_Cui,ENSG00000122641.11,protein_coding,INHBA,1
IMS_Cui,ENSG00000038427.16,protein_coding,VCAN,1
IMS_Cui,ENSG00000167601.12,protein_coding,AXL,1
IMS_Cui,ENSG00000233608.4,protein_coding,TWIST2,1
IMS_Cui,ENSG00000148848.15,protein_coding,ADAM12,1
IMS_Cui,ENSG00000163359.17,protein_coding,COL6A3,1
IMS_Cui,ENSG00000159167.12,protein_coding,STC1,1
IMS_Cui,ENSG00000187608.10,protein_coding,ISG15,1
IMS_Cui,ENSG00000060982.15,protein_coding,BCAT1,1
IMS_Cui,ENSG00000162745.11,protein_coding,OLFML2B,1
