"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000137801.11","protein_coding","THBS1",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000101972.20","protein_coding","STAG2",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000100234.12","protein_coding","TIMP3",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000118762.8","protein_coding","PKD2",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000170801.10","protein_coding","HTRA3",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000113140.11","protein_coding","SPARC",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000079102.16","protein_coding","RUNX1T1",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000121068.14","protein_coding","TBX2",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000197461.13","protein_coding","PDGFA",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000132321.17","protein_coding","IQCA1",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000167460.17","protein_coding","TPM4",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000134853.12","protein_coding","PDGFRA",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000152049.7","protein_coding","KCNE4",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000139329.5","protein_coding","LUM",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000163132.8","protein_coding","MSX1",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000133110.15","protein_coding","POSTN",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000164176.13","protein_coding","EDIL3",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000058272.19","protein_coding","PPP1R12A",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000186340.17","protein_coding","THBS2",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000167244.22","protein_coding","IGF2",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000145423.5","protein_coding","SFRP2",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000106538.10","protein_coding","RARRES2",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000156103.16","protein_coding","MMP16",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000154736.6","protein_coding","ADAMTS5",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000116132.12","protein_coding","PRRX1",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000185624.16","protein_coding","P4HB",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000122592.8","protein_coding","HOXA7",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000182871.16","protein_coding","COL18A1",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000084636.18","protein_coding","COL16A1",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000106483.12","protein_coding","SFRP4",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000143549.21","protein_coding","TPM3",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000162576.17","protein_coding","MXRA8",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000076706.17","protein_coding","MCAM",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000172738.13","protein_coding","TMEM217",NA
"IPRES_Hugo","LIEN_BREAST_CARCINOMA_METAPLASTIC","ENSG00000157766.19","protein_coding","ACAN",NA
