"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000149968.12","protein_coding","MMP3",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000152377.14","protein_coding","SPOCK1",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000155849.16","protein_coding","ELMO1",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000145555.15","protein_coding","MYO10",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000105825.14","protein_coding","TFPI2",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000113361.13","protein_coding","CDH6",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000111859.17","protein_coding","NEDD9",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000005884.18","protein_coding","ITGA3",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000087245.13","protein_coding","MMP2",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000140945.17","protein_coding","CDH13",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000198467.16","protein_coding","TPM2",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000118785.15","protein_coding","SPP1",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000118523.6","protein_coding","CCN2",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000107438.9","protein_coding","PDLIM1",NA
"IPRES_Hugo","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","ENSG00000075618.18","protein_coding","FSCN1",NA
