"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000149968.12","protein_coding","MMP3",NA,4314
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000163736.4","protein_coding","PPBP",NA,5473
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000163735.7","protein_coding","CXCL5",NA,6374
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000163661.4","protein_coding","PTX3",NA,5806
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000087494.16","protein_coding","PTHLH",NA,5744
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000151790.9","protein_coding","TDO2",NA,6999
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000178172.7","protein_coding","SPINK6",NA,404203
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000118785.15","protein_coding","SPP1",NA,6696
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000166670.10","protein_coding","MMP10",NA,4319
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000169429.12","protein_coding","CXCL8",NA,3576
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000196549.13","protein_coding","MME",NA,4311
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000166923.12","protein_coding","GREM1",NA,26585
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000101160.15","protein_coding","CTSZ",NA,1522
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000124875.10","protein_coding","CXCL6",NA,6372
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000137801.11","protein_coding","THBS1",NA,7057
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000166922.9","protein_coding","SCG5",NA,6447
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000105825.14","protein_coding","TFPI2",NA,7980
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000073756.13","protein_coding","PTGS2",NA,5743
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000163739.5","protein_coding","CXCL1",NA,2919
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000115008.6","protein_coding","IL1A",NA,3552
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000175426.11","protein_coding","PCSK1",NA,5122
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000109321.11","protein_coding","AREG",NA,374
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000123496.8","protein_coding","IL13RA2",NA,3598
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000103888.17","protein_coding","CEMIP",NA,57214
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000275385.2","protein_coding","CCL18",NA,6362
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000134363.12","protein_coding","FST",NA,10468
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000104972.16","protein_coding","LILRB1",NA,10859
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000168036.18","protein_coding","CTNNB1",NA,1499
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000105205.7","protein_coding","CLC",NA,1178
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000163734.4","protein_coding","CXCL3",NA,2921
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000086548.9","protein_coding","CEACAM6",NA,4680
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000131042.15","protein_coding","LILRB2",NA,10288
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000078747.16","protein_coding","ITCH",NA,83737
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000163221.9","protein_coding","S100A12",NA,6283
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000150636.17","protein_coding","CCDC102B",NA,79839
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000107249.24","protein_coding","GLIS3",NA,169792
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000166926.9","protein_coding","MS4A6E",NA,245802
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000118849.10","protein_coding","RARRES1",NA,5918
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000157168.20","protein_coding","NRG1",NA,3084
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000139289.14","protein_coding","PHLDA1",NA,22822
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000110079.19","protein_coding","MS4A4A",NA,51338
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000170961.7","protein_coding","HAS2",NA,3037
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000105967.16","protein_coding","TFEC",NA,22797
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000163823.4","protein_coding","CCR1",NA,1230
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000138772.13","protein_coding","ANXA3",NA,306
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000203710.12","protein_coding","CR1",NA,1378
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000115602.17","protein_coding","IL1RL1",NA,9173
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000148848.15","protein_coding","ADAM12",NA,8038
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000133101.10","protein_coding","CCNA1",NA,8900
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000146070.17","protein_coding","PLA2G7",NA,7941
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000138792.10","protein_coding","ENPEP",NA,2028
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000262655.4","protein_coding","SPON1",NA,10418
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000122641.11","protein_coding","INHBA",NA,3624
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000164647.9","protein_coding","STEAP1",NA,26872
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000127954.13","protein_coding","STEAP4",NA,79689
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000158164.7","protein_coding","TMSB15A",NA,11013
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000140285.12","protein_coding","FGF7",NA,2252
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000137558.9","protein_coding","PI15",NA,51050
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000176907.5","protein_coding","TCIM",NA,56892
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000165168.9","protein_coding","CYBB",NA,1536
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000130772.14","protein_coding","MED18",NA,54797
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000140749.9","protein_coding","IGSF6",NA,10261
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000173432.13","protein_coding","SAA1",NA,6288
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000127074.15","protein_coding","RGS13",NA,6003
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000171711.3","protein_coding","DEFB4A",NA,NA
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000141526.18","protein_coding","SLC16A3",NA,9123
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000277632.2","protein_coding","CCL3",NA,6348
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000172901.21","protein_coding","LVRN",NA,206338
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000138061.12","protein_coding","CYP1B1",NA,1545
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000108950.12","protein_coding","FAM20A",NA,54757
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000107984.10","protein_coding","DKK1",NA,22943
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000166130.15","protein_coding","IKBIP",NA,121457
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000137573.14","protein_coding","SULF1",NA,23213
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000130508.11","protein_coding","PXDN",NA,7837
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000100292.18","protein_coding","HMOX1",NA,3162
"IPRES_Hugo","POST_OP_WOUNDHEALING","ENSG00000007933.13","protein_coding","FMO3",NA,2328
