"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000105974.13","protein_coding","CAV1",NA,857
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000099250.18","protein_coding","NRP1",NA,8829
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000135363.12","protein_coding","LMO2",NA,4005
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000078401.7","protein_coding","EDN1",NA,1906
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000168542.16","protein_coding","COL3A1",NA,1281
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000087245.13","protein_coding","MMP2",NA,4313
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000107562.17","protein_coding","CXCL12",NA,6387
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000164442.10","protein_coding","CITED2",NA,10370
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000135744.9","protein_coding","AGT",NA,183
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000183287.15","protein_coding","CCBE1",NA,147372
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000161714.12","protein_coding","PLCD3",NA,113026
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000143878.10","protein_coding","RHOB",NA,388
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000075223.14","protein_coding","SEMA3C",NA,10512
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000137801.11","protein_coding","THBS1",NA,7057
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000138685.17","protein_coding","FGF2",NA,2247
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000079385.23","protein_coding","CEACAM1",NA,634
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000171951.5","protein_coding","SCG2",NA,7857
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000142871.18","protein_coding","CCN1",NA,3491
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000125378.16","protein_coding","BMP4",NA,652
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000182871.16","protein_coding","COL18A1",NA,80781
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000116016.14","protein_coding","EPAS1",NA,2034
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000123342.16","protein_coding","MMP19",NA,4327
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000100345.23","protein_coding","MYH9",NA,4627
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000138639.18","protein_coding","ARHGAP24",NA,83478
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000130635.16","protein_coding","COL5A1",NA,1289
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000154096.14","protein_coding","THY1",NA,7070
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000140945.17","protein_coding","CDH13",NA,1012
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000150630.4","protein_coding","VEGFC",NA,7424
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000182492.16","protein_coding","BGN",NA,633
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000182585.10","protein_coding","EPGN",NA,255324
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000177606.8","protein_coding","JUN",NA,3725
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000112715.26","protein_coding","VEGFA",NA,7422
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000148053.18","protein_coding","NTRK2",NA,4915
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000164692.19","protein_coding","COL1A2",NA,1278
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000108821.14","protein_coding","COL1A1",NA,1277
"IPRES_Hugo","DTPP_BLOOD_VESS_DEVEL_UP","ENSG00000122861.16","protein_coding","PLAU",NA,5328
