"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000116455.14","protein_coding","WDR77",NA,79084
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000123610.5","protein_coding","TNFAIP6",NA,7130
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000179431.7","protein_coding","FJX1",NA,24147
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000187608.10","protein_coding","ISG15",NA,9636
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000173110.8","protein_coding","HSPA6",NA,3310
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000159167.12","protein_coding","STC1",NA,6781
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000148848.15","protein_coding","ADAM12",NA,8038
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000080573.7","protein_coding","COL5A3",NA,50509
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000122691.13","protein_coding","TWIST1",NA,7291
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000118785.15","protein_coding","SPP1",NA,6696
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000038427.16","protein_coding","VCAN",NA,1462
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000128656.15","protein_coding","CHN1",NA,1123
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000198759.12","protein_coding","EGFL6",NA,25975
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000185499.17","protein_coding","MUC1",NA,4582
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000137273.6","protein_coding","FOXF2",NA,2295
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000043462.13","protein_coding","LCP2",NA,3937
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000141682.12","protein_coding","PMAIP1",NA,5366
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000146072.6","protein_coding","TNFRSF21",NA,27242
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000006747.15","protein_coding","SCIN",NA,85477
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000184060.11","protein_coding","ADAP2",NA,55803
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000100985.7","protein_coding","MMP9",NA,4318
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000161381.14","protein_coding","PLXDC1",NA,57125
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000142534.7","protein_coding","RPS11",NA,6205
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000149090.13","protein_coding","PAMR1",NA,25891
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000170293.9","protein_coding","CMTM8",NA,152189
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000171476.22","protein_coding","HOPX",NA,84525
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000133110.15","protein_coding","POSTN",NA,10631
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000111432.5","protein_coding","FZD10",NA,11211
"IPRES_Hugo","LU_TUMOR_VASCULATURE_UP","ENSG00000101825.8","protein_coding","MXRA5",NA,25878
