"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000055163.20","protein_coding","CYFIP2",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000133110.15","protein_coding","POSTN",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000168461.13","protein_coding","RAB31",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000146535.14","protein_coding","GNA12",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000122861.16","protein_coding","PLAU",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000183580.10","protein_coding","FBXL7",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000148175.13","protein_coding","STOM",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000119782.14","protein_coding","FKBP1B",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000196611.6","protein_coding","MMP1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000114378.17","protein_coding","HYAL1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000161381.14","protein_coding","PLXDC1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000091879.14","protein_coding","ANGPT2",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000128656.15","protein_coding","CHN1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000204262.14","protein_coding","COL5A2",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000197043.14","protein_coding","ANXA6",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000099250.18","protein_coding","NRP1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000162734.13","protein_coding","PEA15",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000118946.12","protein_coding","PCDH17",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000137573.14","protein_coding","SULF1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000187498.16","protein_coding","COL4A1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000135269.18","protein_coding","TES",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000091490.11","protein_coding","SEL1L3",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000012817.16","protein_coding","KDM5D",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000136859.10","protein_coding","ANGPTL2",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000163069.13","protein_coding","SGCB",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000101844.18","protein_coding","ATG4A",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000154096.14","protein_coding","THY1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000175471.20","protein_coding","MCTP1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000117228.11","protein_coding","GBP1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000168542.16","protein_coding","COL3A1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000132530.17","protein_coding","XAF1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000174640.15","protein_coding","SLCO2A1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000080573.7","protein_coding","COL5A3",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000168487.20","protein_coding","BMP1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP",NA,NA,"HLA-DRB4",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000139329.5","protein_coding","LUM",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000159167.12","protein_coding","STC1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000143641.10","protein_coding","GALNT2",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000196154.12","protein_coding","S100A4",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000116754.14","protein_coding","SRSF11",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000087303.19","protein_coding","NID2",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000173706.14","protein_coding","HEG1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000163132.8","protein_coding","MSX1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000198837.10","protein_coding","DENND4B",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000121361.5","protein_coding","KCNJ8",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000122952.17","protein_coding","ZWINT",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000038427.16","protein_coding","VCAN",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000142871.18","protein_coding","CCN1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000102265.12","protein_coding","TIMP1",NA
"IPRES_Hugo","ROY_WOUND_BLOOD_VESSEL_UP","ENSG00000179776.19","protein_coding","CDH5",NA
