"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"C-ECM_Chakravarthy","ENSG00000168477.19","protein_coding","TNXB",NA,7148
"C-ECM_Chakravarthy","ENSG00000143196.5","protein_coding","DPT",NA,1805
"C-ECM_Chakravarthy","ENSG00000046653.15","protein_coding","GPM6B",NA,2824
"C-ECM_Chakravarthy","ENSG00000166482.12","protein_coding","MFAP4",NA,4239
"C-ECM_Chakravarthy","ENSG00000011465.18","protein_coding","DCN",NA,1634
"C-ECM_Chakravarthy","ENSG00000140092.15","protein_coding","FBLN5",NA,10516
"C-ECM_Chakravarthy","ENSG00000154721.15","protein_coding","JAM2",NA,58494
"C-ECM_Chakravarthy","ENSG00000133392.18","protein_coding","MYH11",NA,4629
"C-ECM_Chakravarthy","ENSG00000154175.18","protein_coding","ABI3BP",NA,25890
"C-ECM_Chakravarthy","ENSG00000122707.12","protein_coding","RECK",NA,8434
"C-ECM_Chakravarthy","ENSG00000134853.12","protein_coding","PDGFRA",NA,5156
"C-ECM_Chakravarthy","ENSG00000196569.14","protein_coding","LAMA2",NA,3908
"C-ECM_Chakravarthy","ENSG00000142871.18","protein_coding","CCN1",NA,3491
"C-ECM_Chakravarthy","ENSG00000138685.17","protein_coding","FGF2",NA,2247
"C-ECM_Chakravarthy","ENSG00000197565.17","protein_coding","COL4A6",NA,1288
"C-ECM_Chakravarthy","ENSG00000162733.19","protein_coding","DDR2",NA,4921
"C-ECM_Chakravarthy","ENSG00000106823.13","protein_coding","ECM2",NA,1842
"C-ECM_Chakravarthy","ENSG00000187955.13","protein_coding","COL14A1",NA,7373
"C-ECM_Chakravarthy","ENSG00000175899.15","protein_coding","A2M",NA,2
"C-ECM_Chakravarthy","ENSG00000169031.21","protein_coding","COL4A3",NA,1285
"C-ECM_Chakravarthy","ENSG00000077942.19","protein_coding","FBLN1",NA,2192
"C-ECM_Chakravarthy","ENSG00000144668.12","protein_coding","ITGA9",NA,3680
"C-ECM_Chakravarthy","ENSG00000081052.14","protein_coding","COL4A4",NA,1286
"C-ECM_Chakravarthy","ENSG00000118523.6","protein_coding","CCN2",NA,1490
"C-ECM_Chakravarthy","ENSG00000185070.12","protein_coding","FLRT2",NA,23768
"C-ECM_Chakravarthy","ENSG00000038295.8","protein_coding","TLL1",NA,7092
"C-ECM_Chakravarthy","ENSG00000050555.19","protein_coding","LAMC3",NA,10319
"C-ECM_Chakravarthy","ENSG00000197614.11","protein_coding","MFAP5",NA,8076
"C-ECM_Chakravarthy","ENSG00000099953.10","protein_coding","MMP11",NA,4320
"C-ECM_Chakravarthy","ENSG00000138316.11","protein_coding","ADAMTS14",NA,140766
"C-ECM_Chakravarthy","ENSG00000149257.16","protein_coding","SERPINH1",NA,871
"C-ECM_Chakravarthy","ENSG00000123500.10","protein_coding","COL10A1",NA,1300
"C-ECM_Chakravarthy","ENSG00000060718.22","protein_coding","COL11A1",NA,1301
"C-ECM_Chakravarthy","ENSG00000196611.6","protein_coding","MMP1",NA,4312
"C-ECM_Chakravarthy","ENSG00000108821.14","protein_coding","COL1A1",NA,1277
"C-ECM_Chakravarthy","ENSG00000134013.16","protein_coding","LOXL2",NA,4017
"C-ECM_Chakravarthy","ENSG00000100985.7","protein_coding","MMP9",NA,4318
"C-ECM_Chakravarthy","ENSG00000157766.19","protein_coding","ACAN",NA,176
"C-ECM_Chakravarthy","ENSG00000118785.15","protein_coding","SPP1",NA,6696
"C-ECM_Chakravarthy","ENSG00000078098.15","protein_coding","FAP",NA,2191
"C-ECM_Chakravarthy","ENSG00000151651.16","protein_coding","ADAM8",NA,101
"C-ECM_Chakravarthy","ENSG00000204262.14","protein_coding","COL5A2",NA,1290
"C-ECM_Chakravarthy","ENSG00000102265.12","protein_coding","TIMP1",NA,7076
"C-ECM_Chakravarthy","ENSG00000262406.3","protein_coding","MMP12",NA,4321
"C-ECM_Chakravarthy","ENSG00000140678.17","protein_coding","ITGAX",NA,3687
"C-ECM_Chakravarthy","ENSG00000130635.16","protein_coding","COL5A1",NA,1289
"C-ECM_Chakravarthy","ENSG00000114270.18","protein_coding","COL7A1",NA,1294
"C-ECM_Chakravarthy","ENSG00000080573.7","protein_coding","COL5A3",NA,50509
"C-ECM_Chakravarthy","ENSG00000120708.17","protein_coding","TGFBI",NA,7045
"C-ECM_Chakravarthy","ENSG00000105664.11","protein_coding","COMP",NA,1311
"C-ECM_Chakravarthy","ENSG00000117122.14","protein_coding","MFAP2",NA,4237
"C-ECM_Chakravarthy","ENSG00000038427.16","protein_coding","VCAN",NA,1462
"C-ECM_Chakravarthy","ENSG00000164692.19","protein_coding","COL1A2",NA,1278
"C-ECM_Chakravarthy","ENSG00000168542.16","protein_coding","COL3A1",NA,1281
"C-ECM_Chakravarthy","ENSG00000137573.14","protein_coding","SULF1",NA,23213
"C-ECM_Chakravarthy","ENSG00000133110.15","protein_coding","POSTN",NA,10631
"C-ECM_Chakravarthy","ENSG00000115414.21","protein_coding","FN1",NA,2335
"C-ECM_Chakravarthy","ENSG00000148848.15","protein_coding","ADAM12",NA,8038
