"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000026103.24","protein_coding","FAS",NA,"355"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000177885.15","protein_coding","GRB2",NA,"2885"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000133703.14","protein_coding","KRAS",NA,"3845"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000169032.11","protein_coding","MAP2K1",NA,"5604"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000072736.19","protein_coding","NFATC3",NA,"4775"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000138814.17","protein_coding","PPP3CA",NA,"5530"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000221823.11","protein_coding","PPP3R1",NA,"5534"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000179295.19","protein_coding","PTPN11",NA,"5781"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000136238.19","protein_coding","RAC1",NA,"5879"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000115904.15","protein_coding","SOS1",NA,"6654"
"IPSOV_Shen","NaturalKiller_Cell_Cytotoxicity","ENSG00000173530.6","protein_coding","TNFRSF10D",NA,"8793"
