"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000148848.15","protein_coding","ADAM12",NA,"8038"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000114019.15","protein_coding","AMOTL2",NA,"51421"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000167601.12","protein_coding","AXL",NA,"558"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000023445.16","protein_coding","BIRC3",NA,"330"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000140945.17","protein_coding","CDH13",NA,"1012"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000058091.17","protein_coding","CDK14",NA,"5218"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000197467.17","protein_coding","COL13A1",NA,"1305"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000150938.10","protein_coding","CRIM1",NA,"51232"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000103196.12","protein_coding","CRISPLD2",NA,"83716"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000142871.18","protein_coding","CCN1",NA,"3491"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000188641.14","protein_coding","DPYD",NA,"1806"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000115380.20","protein_coding","EFEMP1",NA,"2202"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000146648.20","protein_coding","EGFR",NA,"1956"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000164251.5","protein_coding","F2RL1",NA,"2150"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000138685.17","protein_coding","FGF2",NA,"2247"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000136068.16","protein_coding","FLNB",NA,"2317"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000251493.5","protein_coding","FOXD1",NA,"2297"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000134363.12","protein_coding","FST",NA,"10468"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000180340.7","protein_coding","FZD2",NA,"2535"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000173706.14","protein_coding","HEG1",NA,"57493"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000153976.3","protein_coding","HS3ST3A1",NA,"9955"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000164171.11","protein_coding","ITGA2",NA,"3673"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000005884.18","protein_coding","ITGA3",NA,"3675"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000156113.24","protein_coding","KCNMA1",NA,"3778"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000134013.16","protein_coding","LOXL2",NA,"4017"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000138119.17","protein_coding","MYOF",NA,"26509"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000099250.18","protein_coding","NRP1",NA,"8829"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000182667.15","protein_coding","NTM",NA,"50863"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000074590.14","protein_coding","NUAK1",NA,"9891"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000145623.13","protein_coding","OSMR",NA,"9180"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000145431.11","protein_coding","PDGFC",NA,"56034"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000128567.17","protein_coding","PODXL",NA,"5420"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000196754.13","protein_coding","S100A2",NA,"6273"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000197208.6","protein_coding","SLC22A4",NA,"6583"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000145147.20","protein_coding","SLIT2",NA,"9353"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000078269.15","protein_coding","SYNJ2",NA,"8871"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000196628.20","protein_coding","TCF4",NA,"6925"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000137801.11","protein_coding","THBS1",NA,"7057"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000106829.20","protein_coding","TLE4",NA,"7091"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000164761.9","protein_coding","TNFRSF11B",NA,"4982"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000146242.9","protein_coding","TPBG",NA,"7162"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000140416.23","protein_coding","TPM1",NA,"7168"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000065308.5","protein_coding","TRAM2",NA,"9697"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000114251.15","protein_coding","WNT5A",NA,"7474"
"IPRES_Hugo","HOEK_INVASIVE_SIG","ENSG00000148516.23","protein_coding","ZEB1",NA,"6935"
