"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000164035.10","protein_coding","EMCN",NA,"51705"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000139567.13","protein_coding","ACVRL1",NA,"94"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000135363.12","protein_coding","LMO2",NA,"4005"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000150782.12","protein_coding","IL18",NA,"3606"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000168542.16","protein_coding","COL3A1",NA,"1281"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000070193.5","protein_coding","FGF10",NA,"2255"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000166825.15","protein_coding","ANPEP",NA,"290"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000138792.10","protein_coding","ENPEP",NA,"2028"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000167157.11","protein_coding","PRRX2",NA,"51450"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000187513.9","protein_coding","GJA4",NA,"2701"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000107562.17","protein_coding","CXCL12",NA,"6387"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000087245.13","protein_coding","MMP2",NA,"4313"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000179776.19","protein_coding","CDH5",NA,"1003"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000092969.12","protein_coding","TGFB2",NA,"7042"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000151617.17","protein_coding","EDNRA",NA,"1909"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000159640.17","protein_coding","ACE",NA,"1636"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000170989.10","protein_coding","S1PR1",NA,"1901"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000120899.18","protein_coding","PTK2B",NA,"2185"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R",NA,NA,"CRIPTO",NA,"6997"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000154133.15","protein_coding","ROBO4",NA,"54538"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000187091.14","protein_coding","PLCD1",NA,"5333"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000203883.7","protein_coding","SOX18",NA,"54345"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000164736.6","protein_coding","SOX17",NA,"64321"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000113083.15","protein_coding","LOX",NA,"4015"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000162407.9","protein_coding","PLPP3",NA,"8613"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000182871.16","protein_coding","COL18A1",NA,"80781"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000125378.16","protein_coding","BMP4",NA,"652"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000174175.17","protein_coding","SELP",NA,"6403"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000116016.14","protein_coding","EPAS1",NA,"2034"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000172889.16","protein_coding","EGFL7",NA,"51162"
"IPRES_Hugo","PH_BLOOD_VESS_DEVEL_DN_IN_R","ENSG00000163513.19","protein_coding","TGFBR2",NA,"7048"
