"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000221823.11","protein_coding","PPP3R1",NA,"5534"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000170558.10","protein_coding","CDH2",NA,"1000"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000125148.7","protein_coding","MT2A",NA,"4502"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000167656.5","protein_coding","LY6D",NA,"8581"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000164136.17","protein_coding","IL15",NA,"3600"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000089685.15","protein_coding","BIRC5",NA,"332"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000078098.15","protein_coding","FAP",NA,"2191"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000087245.13","protein_coding","MMP2",NA,"4313"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000115414.21","protein_coding","FN1",NA,"2335"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000175315.3","protein_coding","CST6",NA,"1474"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000110203.10","protein_coding","FOLR3",NA,"2352"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000012048.23","protein_coding","BRCA1",NA,"672"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000163453.11","protein_coding","IGFBP7",NA,"3490"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000166851.15","protein_coding","PLK1",NA,"5347"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000169679.15","protein_coding","BUB1",NA,"699"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000113083.15","protein_coding","LOX",NA,"4015"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000084731.15","protein_coding","KIF3C",NA,"3797"
"IPRES_Hugo","KARAKAS_TGFB1_SIGNALING","ENSG00000036257.14","protein_coding","CUL3",NA,"8452"
