"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000231389.8","protein_coding","HLA-DPA1",NA,"3113"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000223865.11","protein_coding","HLA-DPB1",NA,"3115"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000196735.13","protein_coding","HLA-DQA1",NA,NA
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000204287.14","protein_coding","HLA-DRA",NA,"3122"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000198502.6","protein_coding","HLA-DRB5",NA,"3127"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000179344.17","protein_coding","HLA-DQB1",NA,"3119"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000232629.9","protein_coding","HLA-DQB2",NA,"3120"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000196126.12","protein_coding","HLA-DRB1",NA,"3123"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000237541.4","protein_coding","HLA-DQA2",NA,"3117"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000198851.10","protein_coding","CD3E",NA,"916"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000182866.17","protein_coding","LCK",NA,"3932"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000103653.17","protein_coding","CSK",NA,"1445"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000167286.11","protein_coding","CD3D",NA,"915"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000160654.11","protein_coding","CD3G",NA,"917"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000188389.11","protein_coding","PDCD1",NA,"5133"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000010610.10","protein_coding","CD4",NA,"920"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000120217.14","protein_coding","CD274",NA,"29126"
"PassON_Du","REACTOME_PD_1_SIGNALING","ENSG00000198821.11","protein_coding","CD247",NA,"919"
